b_kalurab;Kalurab;;;;;;;;;;;;;
b_kalurab_adj;Kalurab;;;;;;;;;;;;;
b_kalurab_desc;Kalurab;;;;;;;;;;;;;
b_kuzabu;Kuzabu;;;;;;;;;;;;;
b_kuzabu_adj;Kuzabu;;;;;;;;;;;;;
b_kuzabu_desc;Kuzabu;;;;;;;;;;;;;
b_liyade;Liyade;;;;;;;;;;;;;
b_liyade_adj;Liyade;;;;;;;;;;;;;
b_liyade_desc;Liyade;;;;;;;;;;;;;
b_edaide;Edaide;;;;;;;;;;;;;
b_edaide_adj;Edaide;;;;;;;;;;;;;
b_edaide_desc;Edaide;;;;;;;;;;;;;
savurab;Savurab;;;;;;;;;;;;;
savurab_adj;Savurab;;;;;;;;;;;;;
savurab_desc;Savurab;;;;;;;;;;;;;
c_savurab;Savurab;;;;;;;;;;;;;
c_savurab_adj;Savurab;;;;;;;;;;;;;
c_savurab_desc;Savurab;;;;;;;;;;;;;
PROV1071;Savurab;;;;;;;;;;;;;
PROV1071_adj;Savurab;;;;;;;;;;;;;
PROV1071_desc;Savurab;;;;;;;;;;;;;
b_ralaide;Ralaide;;;;;;;;;;;;;
b_ralaide_adj;Ralaide;;;;;;;;;;;;;
b_ralaide_desc;Ralaide;;;;;;;;;;;;;
b_badukp;Badukpü;;;;;;;;;;;;;
b_badukp_adj;Badukpü;;;;;;;;;;;;;
b_badukp_desc;Badukpü;;;;;;;;;;;;;
b_tapabu;Tapabu;;;;;;;;;;;;;
b_tapabu_adj;Tapabu;;;;;;;;;;;;;
b_tapabu_desc;Tapabu;;;;;;;;;;;;;
b_renefan;Renefan;;;;;;;;;;;;;
b_renefan_adj;Renefan;;;;;;;;;;;;;
b_renefan_desc;Renefan;;;;;;;;;;;;;
b_qicfan;Qicfan;;;;;;;;;;;;;
b_qicfan_adj;Qicfan;;;;;;;;;;;;;
b_qicfan_desc;Qicfan;;;;;;;;;;;;;
b_rica;Ric'a;;;;;;;;;;;;;
b_rica_adj;Ric'a;;;;;;;;;;;;;
b_rica_desc;Ric'a;;;;;;;;;;;;;
b_dadefan;Dadefan;;;;;;;;;;;;;
b_dadefan_adj;Dadefan;;;;;;;;;;;;;
b_dadefan_desc;Dadefan;;;;;;;;;;;;;
b_qararn;Qararn;;;;;;;;;;;;;
b_qararn_adj;Qararn;;;;;;;;;;;;;
b_qararn_desc;Qararn;;;;;;;;;;;;;
walauq;Walaçuq;;;;;;;;;;;;;
walauq_adj;Walaçuq;;;;;;;;;;;;;
walauq_desc;Walaçuq;;;;;;;;;;;;;
c_walauq;Walaçuq;;;;;;;;;;;;;
c_walauq_adj;Walaçuq;;;;;;;;;;;;;
c_walauq_desc;Walaçuq;;;;;;;;;;;;;
PROV26;Walaçuq;;;;;;;;;;;;;
PROV26_adj;Walaçuq;;;;;;;;;;;;;
PROV26_desc;Walaçuq;;;;;;;;;;;;;
b_adauq;Adaçuq;;;;;;;;;;;;;
b_adauq_adj;Adaçuq;;;;;;;;;;;;;
b_adauq_desc;Adaçuq;;;;;;;;;;;;;
b_bezavati;Bezavati;;;;;;;;;;;;;
b_bezavati_adj;Bezavati;;;;;;;;;;;;;
b_bezavati_desc;Bezavati;;;;;;;;;;;;;
b_bicora;Bicoñra;;;;;;;;;;;;;
b_bicora_adj;Bicoñra;;;;;;;;;;;;;
b_bicora_desc;Bicoñra;;;;;;;;;;;;;
b_qyaynu;Qyaynu;;;;;;;;;;;;;
b_qyaynu_adj;Qyaynu;;;;;;;;;;;;;
b_qyaynu_desc;Qyaynu;;;;;;;;;;;;;
b_ryaya;Ryayña;;;;;;;;;;;;;
b_ryaya_adj;Ryayña;;;;;;;;;;;;;
b_ryaya_desc;Ryayña;;;;;;;;;;;;;
b_bikora;Bikoñra;;;;;;;;;;;;;
b_bikora_adj;Bikoñra;;;;;;;;;;;;;
b_bikora_desc;Bikoñra;;;;;;;;;;;;;
b_qiyanu;Qiyançu;;;;;;;;;;;;;
b_qiyanu_adj;Qiyançu;;;;;;;;;;;;;
b_qiyanu_desc;Qiyançu;;;;;;;;;;;;;
b_seudevi;Seudevi;;;;;;;;;;;;;
b_seudevi_adj;Seudevi;;;;;;;;;;;;;
b_seudevi_desc;Seudevi;;;;;;;;;;;;;
ehuivya;Ehuivya;;;;;;;;;;;;;
ehuivya_adj;Ehuivya;;;;;;;;;;;;;
ehuivya_desc;Ehuivya;;;;;;;;;;;;;
c_ehuivya;Ehuivya;;;;;;;;;;;;;
c_ehuivya_adj;Ehuivya;;;;;;;;;;;;;
c_ehuivya_desc;Ehuivya;;;;;;;;;;;;;
PROV740;Ehuivya;;;;;;;;;;;;;
PROV740_adj;Ehuivya;;;;;;;;;;;;;
PROV740_desc;Ehuivya;;;;;;;;;;;;;
b_lataw;Lataw;;;;;;;;;;;;;
b_lataw_adj;Lataw;;;;;;;;;;;;;
b_lataw_desc;Lataw;;;;;;;;;;;;;
b_qyaypa;Qyaypa;;;;;;;;;;;;;
b_qyaypa_adj;Qyaypa;;;;;;;;;;;;;
b_qyaypa_desc;Qyaypa;;;;;;;;;;;;;
b_kekora;Kekoñra;;;;;;;;;;;;;
b_kekora_adj;Kekoñra;;;;;;;;;;;;;
b_kekora_desc;Kekoñra;;;;;;;;;;;;;
b_emikuqa;Emikuqa;;;;;;;;;;;;;
b_emikuqa_adj;Emikuqa;;;;;;;;;;;;;
b_emikuqa_desc;Emikuqa;;;;;;;;;;;;;
b_tikuqa;Tikuqa;;;;;;;;;;;;;
b_tikuqa_adj;Tikuqa;;;;;;;;;;;;;
b_tikuqa_desc;Tikuqa;;;;;;;;;;;;;
b_amikavya;Amikavya;;;;;;;;;;;;;
b_amikavya_adj;Amikavya;;;;;;;;;;;;;
b_amikavya_desc;Amikavya;;;;;;;;;;;;;
b_dahuinu;Dahuinçu;;;;;;;;;;;;;
b_dahuinu_adj;Dahuinçu;;;;;;;;;;;;;
b_dahuinu_desc;Dahuinçu;;;;;;;;;;;;;
b_liyataw;Liyataw;;;;;;;;;;;;;
b_liyataw_adj;Liyataw;;;;;;;;;;;;;
b_liyataw_desc;Liyataw;;;;;;;;;;;;;
wikataw;Wikataw;;;;;;;;;;;;;
wikataw_adj;Wikataw;;;;;;;;;;;;;
wikataw_desc;Wikataw;;;;;;;;;;;;;
c_wikataw;Wikataw;;;;;;;;;;;;;
c_wikataw_adj;Wikataw;;;;;;;;;;;;;
c_wikataw_desc;Wikataw;;;;;;;;;;;;;
PROV741;Wikataw;;;;;;;;;;;;;
PROV741_adj;Wikataw;;;;;;;;;;;;;
PROV741_desc;Wikataw;;;;;;;;;;;;;
b_azmuqa;Azmuqa;;;;;;;;;;;;;
b_azmuqa_adj;Azmuqa;;;;;;;;;;;;;
b_azmuqa_desc;Azmuqa;;;;;;;;;;;;;
b_qiyavya;Qiyavya;;;;;;;;;;;;;
b_qiyavya_adj;Qiyavya;;;;;;;;;;;;;
b_qiyavya_desc;Qiyavya;;;;;;;;;;;;;
b_kutuqa;Kutuqa;;;;;;;;;;;;;
b_kutuqa_adj;Kutuqa;;;;;;;;;;;;;
b_kutuqa_desc;Kutuqa;;;;;;;;;;;;;
b_ruyataw;Ruyataw;;;;;;;;;;;;;
b_ruyataw_adj;Ruyataw;;;;;;;;;;;;;
b_ruyataw_desc;Ruyataw;;;;;;;;;;;;;
b_quyara;Quyañra;;;;;;;;;;;;;
b_quyara_adj;Quyañra;;;;;;;;;;;;;
b_quyara_desc;Quyañra;;;;;;;;;;;;;
b_ryaysan;Ryaysan;;;;;;;;;;;;;
b_ryaysan_adj;Ryaysan;;;;;;;;;;;;;
b_ryaysan_desc;Ryaysan;;;;;;;;;;;;;
b_kuyaka;Kuyaka;;;;;;;;;;;;;
b_kuyaka_adj;Kuyaka;;;;;;;;;;;;;
b_kuyaka_desc;Kuyaka;;;;;;;;;;;;;
b_akicasan;Akicasan;;;;;;;;;;;;;
b_akicasan_adj;Akicasan;;;;;;;;;;;;;
b_akicasan_desc;Akicasan;;;;;;;;;;;;;
tapaide;Tapaide;;;;;;;;;;;;;
tapaide_adj;Tapaide;;;;;;;;;;;;;
tapaide_desc;Tapaide;;;;;;;;;;;;;
c_tapaide;Tapaide;;;;;;;;;;;;;
c_tapaide_adj;Tapaide;;;;;;;;;;;;;
c_tapaide_desc;Tapaide;;;;;;;;;;;;;
PROV1091;Tapaide;;;;;;;;;;;;;
PROV1091_adj;Tapaide;;;;;;;;;;;;;
PROV1091_desc;Tapaide;;;;;;;;;;;;;
b_emalumo;Emalumo;;;;;;;;;;;;;
b_emalumo_adj;Emalumo;;;;;;;;;;;;;
b_emalumo_desc;Emalumo;;;;;;;;;;;;;
b_aeefan;Açeçefan;;;;;;;;;;;;;
b_aeefan_adj;Açeçefan;;;;;;;;;;;;;
b_aeefan_desc;Açeçefan;;;;;;;;;;;;;
b_kiyafan;Kiyafan;;;;;;;;;;;;;
b_kiyafan_adj;Kiyafan;;;;;;;;;;;;;
b_kiyafan_desc;Kiyafan;;;;;;;;;;;;;
b_tinefan;Tinefan;;;;;;;;;;;;;
b_tinefan_adj;Tinefan;;;;;;;;;;;;;
b_tinefan_desc;Tinefan;;;;;;;;;;;;;
b_nenyen;Nenyen;;;;;;;;;;;;;
b_nenyen_adj;Nenyen;;;;;;;;;;;;;
b_nenyen_desc;Nenyen;;;;;;;;;;;;;
b_akarabu;Akarabu;;;;;;;;;;;;;
b_akarabu_adj;Akarabu;;;;;;;;;;;;;
b_akarabu_desc;Akarabu;;;;;;;;;;;;;
b_wanumo;Wanumo;;;;;;;;;;;;;
b_wanumo_adj;Wanumo;;;;;;;;;;;;;
b_wanumo_desc;Wanumo;;;;;;;;;;;;;
b_ramarn;Ramarn;;;;;;;;;;;;;
b_ramarn_adj;Ramarn;;;;;;;;;;;;;
b_ramarn_desc;Ramarn;;;;;;;;;;;;;
bicuqa;Bicuqa;;;;;;;;;;;;;
bicuqa_adj;Bicuqa;;;;;;;;;;;;;
bicuqa_desc;Bicuqa;;;;;;;;;;;;;
c_bicuqa;Bicuqa;;;;;;;;;;;;;
c_bicuqa_adj;Bicuqa;;;;;;;;;;;;;
c_bicuqa_desc;Bicuqa;;;;;;;;;;;;;
PROV27;Bicuqa;;;;;;;;;;;;;
PROV27_adj;Bicuqa;;;;;;;;;;;;;
PROV27_desc;Bicuqa;;;;;;;;;;;;;
b_salauq;Salaçuq;;;;;;;;;;;;;
b_salauq_adj;Salaçuq;;;;;;;;;;;;;
b_salauq_desc;Salaçuq;;;;;;;;;;;;;
b_rouz;Roñuz;;;;;;;;;;;;;
b_rouz_adj;Roñuz;;;;;;;;;;;;;
b_rouz_desc;Roñuz;;;;;;;;;;;;;
b_tiyasan;Tiyasan;;;;;;;;;;;;;
b_tiyasan_adj;Tiyasan;;;;;;;;;;;;;
b_tiyasan_desc;Tiyasan;;;;;;;;;;;;;
b_butuqa;Butuqa;;;;;;;;;;;;;
b_butuqa_adj;Butuqa;;;;;;;;;;;;;
b_butuqa_desc;Butuqa;;;;;;;;;;;;;
b_qutevi;Qutevi;;;;;;;;;;;;;
b_qutevi_adj;Qutevi;;;;;;;;;;;;;
b_qutevi_desc;Qutevi;;;;;;;;;;;;;
b_adavya;Adavya;;;;;;;;;;;;;
b_adavya_adj;Adavya;;;;;;;;;;;;;
b_adavya_desc;Adavya;;;;;;;;;;;;;
b_konataw;Konataw;;;;;;;;;;;;;
b_konataw_adj;Konataw;;;;;;;;;;;;;
b_konataw_desc;Konataw;;;;;;;;;;;;;
b_levi;Levi;;;;;;;;;;;;;
b_levi_adj;Levi;;;;;;;;;;;;;
b_levi_desc;Levi;;;;;;;;;;;;;
ricauq;Ricaçuq;;;;;;;;;;;;;
ricauq_adj;Ricaçuq;;;;;;;;;;;;;
ricauq_desc;Ricaçuq;;;;;;;;;;;;;
c_ricauq;Ricaçuq;;;;;;;;;;;;;
c_ricauq_adj;Ricaçuq;;;;;;;;;;;;;
c_ricauq_desc;Ricaçuq;;;;;;;;;;;;;
PROV948;Ricaçuq;;;;;;;;;;;;;
PROV948_adj;Ricaçuq;;;;;;;;;;;;;
PROV948_desc;Ricaçuq;;;;;;;;;;;;;
b_tonauq;Tonaçuq;;;;;;;;;;;;;
b_tonauq_adj;Tonaçuq;;;;;;;;;;;;;
b_tonauq_desc;Tonaçuq;;;;;;;;;;;;;
b_teuduqa;Teuduqa;;;;;;;;;;;;;
b_teuduqa_adj;Teuduqa;;;;;;;;;;;;;
b_teuduqa_desc;Teuduqa;;;;;;;;;;;;;
b_tekuqa;Tekuqa;;;;;;;;;;;;;
b_tekuqa_adj;Tekuqa;;;;;;;;;;;;;
b_tekuqa_desc;Tekuqa;;;;;;;;;;;;;
b_tatauq;Tataçuq;;;;;;;;;;;;;
b_tatauq_adj;Tataçuq;;;;;;;;;;;;;
b_tatauq_desc;Tataçuq;;;;;;;;;;;;;
b_bahuila;Bahuila;;;;;;;;;;;;;
b_bahuila_adj;Bahuila;;;;;;;;;;;;;
b_bahuila_desc;Bahuila;;;;;;;;;;;;;
b_rezataw;Rezataw;;;;;;;;;;;;;
b_rezataw_adj;Rezataw;;;;;;;;;;;;;
b_rezataw_desc;Rezataw;;;;;;;;;;;;;
b_wyaytaw;Wyaytaw;;;;;;;;;;;;;
b_wyaytaw_adj;Wyaytaw;;;;;;;;;;;;;
b_wyaytaw_desc;Wyaytaw;;;;;;;;;;;;;
b_nekevi;Nekevi;;;;;;;;;;;;;
b_nekevi_adj;Nekevi;;;;;;;;;;;;;
b_nekevi_desc;Nekevi;;;;;;;;;;;;;
atavati;Atavati;;;;;;;;;;;;;
atavati_adj;Atavati;;;;;;;;;;;;;
atavati_desc;Atavati;;;;;;;;;;;;;
c_atavati;Atavati;;;;;;;;;;;;;
c_atavati_adj;Atavati;;;;;;;;;;;;;
c_atavati_desc;Atavati;;;;;;;;;;;;;
PROV912;Atavati;;;;;;;;;;;;;
PROV912_adj;Atavati;;;;;;;;;;;;;
PROV912_desc;Atavati;;;;;;;;;;;;;
b_latanu;Latançu;;;;;;;;;;;;;
b_latanu_adj;Latançu;;;;;;;;;;;;;
b_latanu_desc;Latançu;;;;;;;;;;;;;
b_ticsa;Ticsa;;;;;;;;;;;;;
b_ticsa_adj;Ticsa;;;;;;;;;;;;;
b_ticsa_desc;Ticsa;;;;;;;;;;;;;
b_kalasan;Kalasan;;;;;;;;;;;;;
b_kalasan_adj;Kalasan;;;;;;;;;;;;;
b_kalasan_desc;Kalasan;;;;;;;;;;;;;
b_wicora;Wicoñra;;;;;;;;;;;;;
b_wicora_adj;Wicoñra;;;;;;;;;;;;;
b_wicora_desc;Wicoñra;;;;;;;;;;;;;
b_watavati;Watavati;;;;;;;;;;;;;
b_watavati_adj;Watavati;;;;;;;;;;;;;
b_watavati_desc;Watavati;;;;;;;;;;;;;
b_dahuitaw;Dahuitaw;;;;;;;;;;;;;
b_dahuitaw_adj;Dahuitaw;;;;;;;;;;;;;
b_dahuitaw_desc;Dahuitaw;;;;;;;;;;;;;
b_akicanu;Akicançu;;;;;;;;;;;;;
b_akicanu_adj;Akicançu;;;;;;;;;;;;;
b_akicanu_desc;Akicançu;;;;;;;;;;;;;
b_qonuqa;Qonuqa;;;;;;;;;;;;;
b_qonuqa_adj;Qonuqa;;;;;;;;;;;;;
b_qonuqa_desc;Qonuqa;;;;;;;;;;;;;
tapalli;Tapalli;;;;;;;;;;;;;
tapalli_adj;Tapalli;;;;;;;;;;;;;
tapalli_desc;Tapalli;;;;;;;;;;;;;
c_tapalli;Tapalli;;;;;;;;;;;;;
c_tapalli_adj;Tapalli;;;;;;;;;;;;;
c_tapalli_desc;Tapalli;;;;;;;;;;;;;
PROV1029;Tapalli;;;;;;;;;;;;;
PROV1029_adj;Tapalli;;;;;;;;;;;;;
PROV1029_desc;Tapalli;;;;;;;;;;;;;
b_damefan;Damefan;;;;;;;;;;;;;
b_damefan_adj;Damefan;;;;;;;;;;;;;
b_damefan_desc;Damefan;;;;;;;;;;;;;
b_qeumo;Qeçumo;;;;;;;;;;;;;
b_qeumo_adj;Qeçumo;;;;;;;;;;;;;
b_qeumo_desc;Qeçumo;;;;;;;;;;;;;
b_teraide;Teraide;;;;;;;;;;;;;
b_teraide_adj;Teraide;;;;;;;;;;;;;
b_teraide_desc;Teraide;;;;;;;;;;;;;
b_ricry;Ricry;;;;;;;;;;;;;
b_ricry_adj;Ricry;;;;;;;;;;;;;
b_ricry_desc;Ricry;;;;;;;;;;;;;
b_ralarn;Ralarn;;;;;;;;;;;;;
b_ralarn_adj;Ralarn;;;;;;;;;;;;;
b_ralarn_desc;Ralarn;;;;;;;;;;;;;
b_darumo;Darumo;;;;;;;;;;;;;
b_darumo_adj;Darumo;;;;;;;;;;;;;
b_darumo_desc;Darumo;;;;;;;;;;;;;
b_sapabu;Sapabu;;;;;;;;;;;;;
b_sapabu_adj;Sapabu;;;;;;;;;;;;;
b_sapabu_desc;Sapabu;;;;;;;;;;;;;
b_egeralli;Egeralli;;;;;;;;;;;;;
b_egeralli_adj;Egeralli;;;;;;;;;;;;;
b_egeralli_desc;Egeralli;;;;;;;;;;;;;
tahuila;Tahuila;;;;;;;;;;;;;
tahuila_adj;Tahuila;;;;;;;;;;;;;
tahuila_desc;Tahuila;;;;;;;;;;;;;
c_tahuila;Tahuila;;;;;;;;;;;;;
c_tahuila_adj;Tahuila;;;;;;;;;;;;;
c_tahuila_desc;Tahuila;;;;;;;;;;;;;
PROV742;Tahuila;;;;;;;;;;;;;
PROV742_adj;Tahuila;;;;;;;;;;;;;
PROV742_desc;Tahuila;;;;;;;;;;;;;
b_niyava;Niyava;;;;;;;;;;;;;
b_niyava_adj;Niyava;;;;;;;;;;;;;
b_niyava_desc;Niyava;;;;;;;;;;;;;
b_lapanu;Lapançu;;;;;;;;;;;;;
b_lapanu_adj;Lapançu;;;;;;;;;;;;;
b_lapanu_desc;Lapançu;;;;;;;;;;;;;
b_rauq;Raçuq;;;;;;;;;;;;;
b_rauq_adj;Raçuq;;;;;;;;;;;;;
b_rauq_desc;Raçuq;;;;;;;;;;;;;
b_kutauq;Kutaçuq;;;;;;;;;;;;;
b_kutauq_adj;Kutaçuq;;;;;;;;;;;;;
b_kutauq_desc;Kutaçuq;;;;;;;;;;;;;
b_ehuivya;Ehuivya;;;;;;;;;;;;;
b_ehuivya_adj;Ehuivya;;;;;;;;;;;;;
b_ehuivya_desc;Ehuivya;;;;;;;;;;;;;
b_touz;Toñuz;;;;;;;;;;;;;
b_touz_adj;Toñuz;;;;;;;;;;;;;
b_touz_desc;Toñuz;;;;;;;;;;;;;
b_datora;Datoñra;;;;;;;;;;;;;
b_datora_adj;Datoñra;;;;;;;;;;;;;
b_datora_desc;Datoñra;;;;;;;;;;;;;
b_ronuqa;Ronuqa;;;;;;;;;;;;;
b_ronuqa_adj;Ronuqa;;;;;;;;;;;;;
b_ronuqa_desc;Ronuqa;;;;;;;;;;;;;
nyayuz;Nyayñuz;;;;;;;;;;;;;
nyayuz_adj;Nyayñuz;;;;;;;;;;;;;
nyayuz_desc;Nyayñuz;;;;;;;;;;;;;
c_nyayuz;Nyayñuz;;;;;;;;;;;;;
c_nyayuz_adj;Nyayñuz;;;;;;;;;;;;;
c_nyayuz_desc;Nyayñuz;;;;;;;;;;;;;
PROV743;Nyayñuz;;;;;;;;;;;;;
PROV743_adj;Nyayñuz;;;;;;;;;;;;;
PROV743_desc;Nyayñuz;;;;;;;;;;;;;
b_dikataw;Dikataw;;;;;;;;;;;;;
b_dikataw_adj;Dikataw;;;;;;;;;;;;;
b_dikataw_desc;Dikataw;;;;;;;;;;;;;
b_tahuiuq;Tahuiçuq;;;;;;;;;;;;;
b_tahuiuq_adj;Tahuiçuq;;;;;;;;;;;;;
b_tahuiuq_desc;Tahuiçuq;;;;;;;;;;;;;
b_beudanu;Beudançu;;;;;;;;;;;;;
b_beudanu_adj;Beudançu;;;;;;;;;;;;;
b_beudanu_desc;Beudançu;;;;;;;;;;;;;
b_kicasan;Kicasan;;;;;;;;;;;;;
b_kicasan_adj;Kicasan;;;;;;;;;;;;;
b_kicasan_desc;Kicasan;;;;;;;;;;;;;
b_qicuqa;Qicuqa;;;;;;;;;;;;;
b_qicuqa_adj;Qicuqa;;;;;;;;;;;;;
b_qicuqa_desc;Qicuqa;;;;;;;;;;;;;
b_anonataw;Anonataw;;;;;;;;;;;;;
b_anonataw_adj;Anonataw;;;;;;;;;;;;;
b_anonataw_desc;Anonataw;;;;;;;;;;;;;
b_wutanu;Wutançu;;;;;;;;;;;;;
b_wutanu_adj;Wutançu;;;;;;;;;;;;;
b_wutanu_desc;Wutançu;;;;;;;;;;;;;
b_siyasan;Siyasan;;;;;;;;;;;;;
b_siyasan_adj;Siyasan;;;;;;;;;;;;;
b_siyasan_desc;Siyasan;;;;;;;;;;;;;
rarabu;Rarabu;;;;;;;;;;;;;
rarabu_adj;Rarabu;;;;;;;;;;;;;
rarabu_desc;Rarabu;;;;;;;;;;;;;
c_rarabu;Rarabu;;;;;;;;;;;;;
c_rarabu_adj;Rarabu;;;;;;;;;;;;;
c_rarabu_desc;Rarabu;;;;;;;;;;;;;
PROV1097;Rarabu;;;;;;;;;;;;;
PROV1097_adj;Rarabu;;;;;;;;;;;;;
PROV1097_desc;Rarabu;;;;;;;;;;;;;
b_royana;Royana;;;;;;;;;;;;;
b_royana_adj;Royana;;;;;;;;;;;;;
b_royana_desc;Royana;;;;;;;;;;;;;
b_nicli;Nicli;;;;;;;;;;;;;
b_nicli_adj;Nicli;;;;;;;;;;;;;
b_nicli_desc;Nicli;;;;;;;;;;;;;
b_teralli;Teralli;;;;;;;;;;;;;
b_teralli_adj;Teralli;;;;;;;;;;;;;
b_teralli_desc;Teralli;;;;;;;;;;;;;
b_kavaide;Kavaide;;;;;;;;;;;;;
b_kavaide_adj;Kavaide;;;;;;;;;;;;;
b_kavaide_desc;Kavaide;;;;;;;;;;;;;
b_denurab;Denurab;;;;;;;;;;;;;
b_denurab_adj;Denurab;;;;;;;;;;;;;
b_denurab_desc;Denurab;;;;;;;;;;;;;
b_winurab;Winurab;;;;;;;;;;;;;
b_winurab_adj;Winurab;;;;;;;;;;;;;
b_winurab_desc;Winurab;;;;;;;;;;;;;
b_tinurab;Tinurab;;;;;;;;;;;;;
b_tinurab_adj;Tinurab;;;;;;;;;;;;;
b_tinurab_desc;Tinurab;;;;;;;;;;;;;
b_ramyen;Ramyen;;;;;;;;;;;;;
b_ramyen_adj;Ramyen;;;;;;;;;;;;;
b_ramyen_desc;Ramyen;;;;;;;;;;;;;
licavya;Licavya;;;;;;;;;;;;;
licavya_adj;Licavya;;;;;;;;;;;;;
licavya_desc;Licavya;;;;;;;;;;;;;
c_licavya;Licavya;;;;;;;;;;;;;
c_licavya_adj;Licavya;;;;;;;;;;;;;
c_licavya_desc;Licavya;;;;;;;;;;;;;
PROV943;Licavya;;;;;;;;;;;;;
PROV943_adj;Licavya;;;;;;;;;;;;;
PROV943_desc;Licavya;;;;;;;;;;;;;
b_luyavya;Luyavya;;;;;;;;;;;;;
b_luyavya_adj;Luyavya;;;;;;;;;;;;;
b_luyavya_desc;Luyavya;;;;;;;;;;;;;
b_ryaynu;Ryaynu;;;;;;;;;;;;;
b_ryaynu_adj;Ryaynu;;;;;;;;;;;;;
b_ryaynu_desc;Ryaynu;;;;;;;;;;;;;
b_ricuq;Ricçuq;;;;;;;;;;;;;
b_ricuq_adj;Ricçuq;;;;;;;;;;;;;
b_ricuq_desc;Ricçuq;;;;;;;;;;;;;
b_nutuqa;Nutuqa;;;;;;;;;;;;;
b_nutuqa_adj;Nutuqa;;;;;;;;;;;;;
b_nutuqa_desc;Nutuqa;;;;;;;;;;;;;
b_ryaypa;Ryaypa;;;;;;;;;;;;;
b_ryaypa_adj;Ryaypa;;;;;;;;;;;;;
b_ryaypa_desc;Ryaypa;;;;;;;;;;;;;
b_datauq;Dataçuq;;;;;;;;;;;;;
b_datauq_adj;Dataçuq;;;;;;;;;;;;;
b_datauq_desc;Dataçuq;;;;;;;;;;;;;
b_wonupta;Wonupta;;;;;;;;;;;;;
b_wonupta_adj;Wonupta;;;;;;;;;;;;;
b_wonupta_desc;Wonupta;;;;;;;;;;;;;
b_reudevi;Reudevi;;;;;;;;;;;;;
b_reudevi_adj;Reudevi;;;;;;;;;;;;;
b_reudevi_desc;Reudevi;;;;;;;;;;;;;
qavurab;Qavurab;;;;;;;;;;;;;
qavurab_adj;Qavurab;;;;;;;;;;;;;
qavurab_desc;Qavurab;;;;;;;;;;;;;
c_qavurab;Qavurab;;;;;;;;;;;;;
c_qavurab_adj;Qavurab;;;;;;;;;;;;;
c_qavurab_desc;Qavurab;;;;;;;;;;;;;
PROV995;Qavurab;;;;;;;;;;;;;
PROV995_adj;Qavurab;;;;;;;;;;;;;
PROV995_desc;Qavurab;;;;;;;;;;;;;
b_laryen;Laryen;;;;;;;;;;;;;
b_laryen_adj;Laryen;;;;;;;;;;;;;
b_laryen_desc;Laryen;;;;;;;;;;;;;
b_dicde;Dicde;;;;;;;;;;;;;
b_dicde_adj;Dicde;;;;;;;;;;;;;
b_dicde_desc;Dicde;;;;;;;;;;;;;
b_terefan;Terefan;;;;;;;;;;;;;
b_terefan_adj;Terefan;;;;;;;;;;;;;
b_terefan_desc;Terefan;;;;;;;;;;;;;
b_ricrab;Ricrab;;;;;;;;;;;;;
b_ricrab_adj;Ricrab;;;;;;;;;;;;;
b_ricrab_desc;Ricrab;;;;;;;;;;;;;
b_salumo;Salumo;;;;;;;;;;;;;
b_salumo_adj;Salumo;;;;;;;;;;;;;
b_salumo_desc;Salumo;;;;;;;;;;;;;
b_samyen;Samyen;;;;;;;;;;;;;
b_samyen_adj;Samyen;;;;;;;;;;;;;
b_samyen_desc;Samyen;;;;;;;;;;;;;
b_deralli;Deralli;;;;;;;;;;;;;
b_deralli_adj;Deralli;;;;;;;;;;;;;
b_deralli_desc;Deralli;;;;;;;;;;;;;
b_lavumo;Lavumo;;;;;;;;;;;;;
b_lavumo_adj;Lavumo;;;;;;;;;;;;;
b_lavumo_desc;Lavumo;;;;;;;;;;;;;
qapurab;Qapurab;;;;;;;;;;;;;
qapurab_adj;Qapurab;;;;;;;;;;;;;
qapurab_desc;Qapurab;;;;;;;;;;;;;
c_qapurab;Qapurab;;;;;;;;;;;;;
c_qapurab_adj;Qapurab;;;;;;;;;;;;;
c_qapurab_desc;Qapurab;;;;;;;;;;;;;
PROV1107;Qapurab;;;;;;;;;;;;;
PROV1107_adj;Qapurab;;;;;;;;;;;;;
PROV1107_desc;Qapurab;;;;;;;;;;;;;
b_wadumo;Wadumo;;;;;;;;;;;;;
b_wadumo_adj;Wadumo;;;;;;;;;;;;;
b_wadumo_desc;Wadumo;;;;;;;;;;;;;
b_berumo;Berumo;;;;;;;;;;;;;
b_berumo_adj;Berumo;;;;;;;;;;;;;
b_berumo_desc;Berumo;;;;;;;;;;;;;
b_senaide;Senaide;;;;;;;;;;;;;
b_senaide_adj;Senaide;;;;;;;;;;;;;
b_senaide_desc;Senaide;;;;;;;;;;;;;
b_tamumo;Tamumo;;;;;;;;;;;;;
b_tamumo_adj;Tamumo;;;;;;;;;;;;;
b_tamumo_desc;Tamumo;;;;;;;;;;;;;
b_emalefan;Emalefan;;;;;;;;;;;;;
b_emalefan_adj;Emalefan;;;;;;;;;;;;;
b_emalefan_desc;Emalefan;;;;;;;;;;;;;
b_dapefan;Dapefan;;;;;;;;;;;;;
b_dapefan_adj;Dapefan;;;;;;;;;;;;;
b_dapefan_desc;Dapefan;;;;;;;;;;;;;
b_ninaide;Ninaide;;;;;;;;;;;;;
b_ninaide_adj;Ninaide;;;;;;;;;;;;;
b_ninaide_desc;Ninaide;;;;;;;;;;;;;
